year,statefips,countyfips,month,pm
2014,42,42059,11,9.4099989
2014,42,42061,11,9.983036
2014,42,42063,11,10.818743
2014,42,42065,11,9.9642773
2014,42,42067,11,9.9313564
2014,42,42069,11,8.9412079
2014,42,42071,11,11.34883
2014,42,42073,11,10.610791
2014,42,42075,11,10.832519
2014,42,42077,11,10.349464
2014,42,42079,11,8.825737
2014,42,42081,11,9.2291307
2014,42,42083,11,8.0032778
2014,42,42085,11,10.6605
2014,42,42087,11,9.8061237
2014,42,42089,11,7.6627483
2014,42,42091,11,11.032027
2014,42,42093,11,9.862195
2014,42,42095,11,9.8446722
2014,42,42097,11,9.8313417
2014,42,42099,11,10.255657
2014,42,42101,11,11.851028
2014,42,42103,11,7.3493237
2014,42,42105,11,7.3042626
2014,42,42107,11,9.5464649
2014,42,42109,11,9.9540253
2014,42,42111,11,9.9839907
2014,42,42113,11,8.3927364
2014,42,42115,11,7.956358
2014,42,42117,11,7.1638622
2014,42,42119,11,9.9094725
2014,42,42121,11,10.475657
2014,42,42123,11,8.9923611
2014,42,42125,11,10.138284
2014,42,42127,11,7.7696228
2014,42,42129,11,11.044436
2014,42,42131,11,8.5337877
2014,42,42133,11,10.374028
2014,44,44001,11,7.0925722
2014,44,44003,11,6.711637
2014,44,44005,11,5.8052645
2014,44,44007,11,7.941258
2014,44,44009,11,5.5026956
2014,45,45001,11,10.345028
2014,45,45003,11,10.670247
2014,45,45005,11,10.04697
2014,45,45007,11,11.231251
2014,45,45009,11,10.074167
2014,45,45011,11,10.190281
2014,45,45013,11,9.5047712
2014,45,45015,11,9.7789278
2014,45,45017,11,10.332528
2014,45,45019,11,9.5422068
2014,45,45021,11,10.303239
2014,45,45023,11,9.9537716
2014,45,45025,11,10.318321
2014,45,45027,11,10.298816
2014,45,45029,11,9.7242327
2014,45,45031,11,10.726483
2014,45,45033,11,10.869523
2014,45,45035,11,9.8622694
2014,45,45037,11,10.372221
2014,45,45039,11,9.7363214
2014,45,45041,11,10.762293
2014,45,45043,11,9.2201548
2014,45,45045,11,10.821122
2014,45,45047,11,10.296856
2014,45,45049,11,9.8770418
2014,45,45051,11,9.6158438
2014,45,45053,11,9.8250837
2014,45,45055,11,10.142987
2014,45,45057,11,10.337084
2014,45,45059,11,10.185079
2014,45,45061,11,10.480883
2014,45,45063,11,10.314418
2014,45,45065,11,10.212042
2014,45,45067,11,10.359477
2014,45,45069,11,10.662469
2014,45,45071,11,9.8565817
2014,45,45073,11,10.584162
2014,45,45075,11,10.28565
2014,45,45077,11,10.613549
2014,45,45079,11,10.388947
2014,45,45081,11,10.090849
2014,45,45083,11,10.39567
2014,45,45085,11,10.581105
2014,45,45087,11,9.7652235
2014,45,45089,11,9.8339777
2014,45,45091,11,10.857369
2014,46,46003,11,5.5135136
2014,46,46005,11,5.3709402
2014,46,46007,11,3.5641861
2014,46,46009,11,6.5582399
2014,46,46011,11,5.8212781
2014,46,46013,11,5.4383349
2014,46,46015,11,5.0729651
2014,46,46017,11,5.0478001
2014,46,46019,11,4.8556151
2014,46,46021,11,4.9963465
2014,46,46023,11,5.7116556
2014,46,46025,11,4.8292036
2014,46,46027,11,7.7161579
2014,46,46029,11,4.3010888
2014,46,46031,11,4.6273465
2014,46,46033,11,3.1945617
2014,46,46035,11,6.0183201
2014,46,46037,11,4.8269148
2014,46,46039,11,4.7711911
2014,46,46041,11,4.4800167
2014,46,46043,11,5.8396735
2014,46,46045,11,5.1725702
2014,46,46047,11,2.6259482
2014,46,46049,11,5.12009
2014,46,46051,11,4.6416245
2014,46,46053,11,5.0652914
2014,46,46055,11,3.9589567
2014,46,46057,11,4.7628613
2014,46,46059,11,5.0388384
2014,46,46061,11,6.2970233
2014,46,46063,11,4.62327
2014,46,46065,11,4.6760349
2014,46,46067,11,6.4857268
2014,46,46069,11,4.9587135
2014,46,46071,11,3.3639295
2014,46,46073,11,5.3655734
2014,46,46075,11,4.1581335
2014,46,46077,11,5.3805637
2014,46,46079,11,6.1605778
2014,46,46081,11,5.1627426
2014,46,46083,11,7.5032268
2014,46,46085,11,4.7070432
2014,46,46087,11,6.5856352
2014,46,46089,11,5.1729035
2014,46,46091,11,5.2182231
2014,46,46093,11,4.9876513
2014,46,46095,11,3.9706933
2014,46,46097,11,5.9592867
2014,46,46099,11,7.3141823
2014,46,46101,11,6.3722501
2014,46,46103,11,4.964695
2014,46,46105,11,4.6386399
2014,46,46107,11,4.9127469
2014,46,46109,11,5.010406
2014,46,46111,11,5.6940966
2014,46,46113,11,3.0396247
2014,46,46115,11,5.2203474
2014,46,46117,11,4.3770933
2014,46,46119,11,4.7636633
2014,46,46121,11,4.0476565
2014,46,46123,11,4.6076932
2014,46,46125,11,7.1802835
2014,46,46127,11,8.0245733
2014,46,46129,11,4.8518767
2014,46,46135,11,7.2412934
2014,46,46137,11,4.4190865
2014,47,47001,11,10.563618
2014,47,47003,11,9.8998213
2014,47,47005,11,8.320859
2014,47,47007,11,9.8318815
2014,47,47009,11,10.635798
2014,47,47011,11,11.218382
2014,47,47013,11,9.4462404
2014,47,47015,11,9.3249388
2014,47,47017,11,8.4799147
2014,47,47019,11,8.8924189
2014,47,47021,11,8.9511662
2014,47,47023,11,8.2774448
2014,47,47025,11,9.750824
2014,47,47027,11,8.9937868
2014,47,47029,11,9.3446178
2014,47,47031,11,9.6067019
2014,47,47033,11,8.627676
2014,47,47035,11,9.3530617
2014,47,47037,11,10.045632
2014,47,47039,11,8.2190838
2014,47,47041,11,9.1442795
2014,47,47043,11,8.4579744
2014,47,47045,11,8.9728308
2014,47,47047,11,8.2409925
2014,47,47049,11,8.7683334
2014,47,47051,11,9.7270784
2014,47,47053,11,8.7685347
2014,47,47055,11,9.495717
2014,47,47057,11,10.429111
2014,47,47059,11,9.5391407
2014,47,47061,11,9.3416233
2014,47,47063,11,10.621411
2014,47,47065,11,11.199426
2014,47,47067,11,9.7731466
2014,47,47069,11,8.0798607
2014,47,47071,11,8.3928585
2014,47,47073,11,10.058296
2014,47,47075,11,8.3719549
2014,47,47077,11,8.2897415
2014,47,47079,11,8.6896248
2014,47,47081,11,8.1749887
2014,47,47083,11,8.1482601
2014,47,47085,11,8.1913605
2014,47,47087,11,8.9453697
2014,47,47089,11,10.665765
2014,47,47091,11,8.2698374
2014,47,47093,11,11.074499
2014,47,47095,11,9.552393
2014,47,47097,11,8.6810398
2014,47,47099,11,8.7881613
2014,47,47101,11,8.1204615
2014,47,47103,11,9.9354639
2014,47,47105,11,11.626497
2014,47,47107,11,11.097136
2014,47,47109,11,8.3783503
2014,47,47111,11,9.3068275
2014,47,47113,11,8.5243673
2014,47,47115,11,9.9731779
2014,47,47117,11,9.5870609
2014,47,47119,11,9.01404
2014,47,47121,11,11.123882
2014,47,47123,11,10.626086
2014,47,47125,11,8.7103653
2014,47,47127,11,9.9642086
2014,47,47129,11,9.5060263
2014,47,47131,11,9.4659472
2014,47,47133,11,8.7940788
2014,47,47135,11,8.0638981
2014,47,47137,11,8.7572203
2014,47,47139,11,10.001322
2014,47,47141,11,9.0439291
2014,47,47143,11,10.512096
2014,47,47145,11,10.823467
2014,47,47147,11,9.5231199
2014,47,47149,11,10.194294
2014,47,47151,11,8.9592924
2014,47,47153,11,9.8159924
2014,47,47155,11,9.9821215
2014,47,47157,11,8.7978935
2014,47,47159,11,9.191658
2014,47,47161,11,8.34657
2014,47,47163,11,9.9438076
2014,47,47165,11,9.9344358
2014,47,47167,11,8.5523376
2014,47,47169,11,9.4559155
2014,47,47171,11,8.6616344
2014,47,47173,11,10.156139
2014,47,47175,11,9.1920099
2014,47,47177,11,9.2312975
2014,47,47179,11,9.452816
2014,47,47181,11,8.2729568
2014,47,47183,11,9.0828342
2014,47,47185,11,9.0938272
2014,47,47187,11,9.6445665
2014,47,47189,11,9.9965219
2014,48,48001,11,7.3858957
2014,48,48003,11,6.1721215
2014,48,48005,11,7.8207383
2014,48,48007,11,7.6843596
2014,48,48009,11,5.8360133
2014,48,48011,11,6.4000998
2014,48,48013,11,8.3214474
2014,48,48015,11,8.6284523
2014,48,48017,11,6.3663335
2014,48,48019,11,7.2958922
2014,48,48021,11,8.4919586
2014,48,48023,11,5.8311667
2014,48,48025,11,7.947042
2014,48,48027,11,8.1428423
2014,48,48029,11,8.9218435
2014,48,48031,11,7.2434702
2014,48,48033,11,6.1962433
2014,48,48035,11,7.1636982
2014,48,48037,11,7.6668978
2014,48,48039,11,8.8985405
2014,48,48041,11,8.2896996
2014,48,48043,11,5.2278709
2014,48,48045,11,6.1890435
2014,48,48047,11,7.7643251
2014,48,48049,11,6.3090482
2014,48,48051,11,8.2518616
2014,48,48053,11,7.0979767
2014,48,48055,11,8.6185732
2014,48,48057,11,7.9965291
2014,48,48059,11,6.0939445
2014,48,48061,11,7.7930732
2014,48,48063,11,7.5501842
2014,48,48065,11,6.6111517
2014,48,48067,11,7.5468898
2014,48,48069,11,7.169138
2014,48,48071,11,7.8953576
2014,48,48073,11,7.4377561
2014,48,48075,11,6.3717084
2014,48,48077,11,5.5909867
2014,48,48079,11,6.0566702
2014,48,48081,11,6.2766566
2014,48,48083,11,6.0920534
2014,48,48085,11,7.2939405
2014,48,48087,11,6.4307899
2014,48,48089,11,8.222208
2014,48,48091,11,8.5006733
2014,48,48093,11,6.2532539
2014,48,48095,11,6.1601768
2014,48,48097,11,6.0247865
2014,48,48099,11,7.4292407
2014,48,48101,11,5.9740267
2014,48,48103,11,6.4070935
2014,48,48105,11,6.5011501
2014,48,48107,11,6.7752042
2014,48,48109,11,5.2373633
2014,48,48111,11,5.6439152
2014,48,48113,11,7.3834586
2014,48,48115,11,6.3764601
2014,48,48117,11,6.725769
2014,48,48119,11,7.0558867
2014,48,48121,11,7.1005425
2014,48,48123,11,8.193944
2014,48,48125,11,5.9484735
2014,48,48127,11,7.4688816
2014,48,48129,11,6.2275867
2014,48,48131,11,7.5281754
2014,48,48133,11,6.0434852
2014,48,48135,11,6.8213568
2014,48,48137,11,6.2962279
2014,48,48139,11,7.6995769
2014,48,48141,11,8.6725883
2014,48,48143,11,6.2742023
2014,48,48145,11,8.225173
2014,48,48147,11,6.6750107
2014,48,48149,11,8.1684208
2014,48,48151,11,6.3879867
2014,48,48153,11,6.5015697
2014,48,48155,11,5.9237332
2014,48,48157,11,9.8894224
2014,48,48159,11,7.3973122
2014,48,48161,11,7.5366011
2014,48,48163,11,7.570652
2014,48,48165,11,6.4965034
2014,48,48167,11,7.9996243
2014,48,48169,11,6.2029433
2014,48,48171,11,6.6660676
2014,48,48173,11,6.4368601
2014,48,48175,11,8.010335
2014,48,48177,11,8.2614994
2014,48,48179,11,6.4621115
2014,48,48181,11,6.516468
2014,48,48183,11,7.7617984
2014,48,48185,11,8.1020899
2014,48,48187,11,8.8571243
2014,48,48189,11,7.0222011
2014,48,48191,11,6.2151399
2014,48,48193,11,6.413178
2014,48,48195,11,6.8137832
2014,48,48197,11,6.1519365
2014,48,48199,11,7.9264064
2014,48,48201,11,9.7879963
2014,48,48203,11,7.8037162
2014,48,48205,11,5.7520132
2014,48,48207,11,6.1715565
2014,48,48209,11,8.5001259
2014,48,48211,11,5.9559002
2014,48,48213,11,7.493804
2014,48,48215,11,8.5760746
2014,48,48217,11,7.783875
2014,48,48219,11,6.7260642
2014,48,48221,11,6.7220993
2014,48,48223,11,7.224215
2014,48,48225,11,7.4225984
2014,48,48227,11,6.5073962
2014,48,48229,11,5.3813601
2014,48,48231,11,7.1270003
2014,48,48233,11,6.7010074
2014,48,48235,11,6.4019232
2014,48,48237,11,5.64855
2014,48,48239,11,8.2132492
2014,48,48241,11,7.7376847
2014,48,48243,11,4.9077668
2014,48,48245,11,8.5343981
2014,48,48247,11,7.422575
2014,48,48249,11,8.0194798
2014,48,48251,11,7.4232192
2014,48,48253,11,6.4138126
2014,48,48255,11,7.9770002
2014,48,48257,11,7.4881544
2014,48,48259,11,7.5058627
2014,48,48261,11,7.5325398
2014,48,48263,11,6.0029635
2014,48,48265,11,6.784596
2014,48,48267,11,6.1392598
2014,48,48269,11,5.8257432
2014,48,48271,11,6.7876205
2014,48,48273,11,8.0764513
2014,48,48275,11,6.0289569
2014,48,48277,11,6.9983115
2014,48,48279,11,6.9683151
2014,48,48281,11,6.8685594
2014,48,48283,11,7.5502434
2014,48,48285,11,8.2055359
2014,48,48287,11,8.2768469
2014,48,48289,11,7.4444699
2014,48,48291,11,7.9830861
2014,48,48293,11,7.716713
2014,48,48295,11,6.1177368
2014,48,48297,11,7.8383842
2014,48,48299,11,6.6776876
2014,48,48301,11,5.6873531
2014,48,48303,11,7.5145521
2014,48,48305,11,6.6416235
2014,48,48307,11,6.1753955
2014,48,48309,11,8.4532747
2014,48,48311,11,7.5913634
2014,48,48313,11,7.5485892
2014,48,48315,11,7.6136298
2014,48,48317,11,6.5119467
2014,48,48319,11,6.2012181
2014,48,48321,11,8.3116732
2014,48,48323,11,7.4026222
2014,48,48325,11,7.9736271
2014,48,48327,11,6.0968866
2014,48,48329,11,6.9081397
2014,48,48331,11,8.222332
2014,48,48333,11,6.2596598
2014,48,48335,11,6.395545
2014,48,48337,11,5.5697246
2014,48,48339,11,8.8801336
2014,48,48341,11,6.5748124
2014,48,48343,11,7.4715133
2014,48,48345,11,5.9387369
2014,48,48347,11,7.9177222
2014,48,48349,11,7.6104755
2014,48,48351,11,7.8166008
2014,48,48353,11,6.314908
2014,48,48355,11,7.9796076
2014,48,48357,11,6.7939057
2014,48,48359,11,5.9586234
2014,48,48361,11,8.3790789
2014,48,48363,11,6.0823483
2014,48,48365,11,7.8451972
2014,48,48367,11,6.5864568
2014,48,48369,11,6.6981001
2014,48,48371,11,5.7181773
2014,48,48373,11,7.8554373
2014,48,48375,11,7.0933676
2014,48,48377,11,5.1440907
2014,48,48379,11,7.2465367
2014,48,48381,11,7.0866466
2014,48,48383,11,6.4372368
2014,48,48385,11,6.3305292
2014,48,48387,11,7.1689682
2014,48,48389,11,5.6068769
2014,48,48391,11,8.0068264
2014,48,48393,11,6.29041
2014,48,48395,11,7.9716825
2014,48,48397,11,7.3855748
2014,48,48399,11,6.3023815
2014,48,48401,11,7.7252207
2014,48,48403,11,7.6122646
2014,48,48405,11,7.6678433
2014,48,48407,11,7.9905047
2014,48,48409,11,7.9582968
2014,48,48411,11,6.2239032
2014,48,48413,11,6.3245301
2014,48,48415,11,6.3902798
2014,48,48417,11,5.9380932
2014,48,48419,11,7.8335848
2014,48,48421,11,6.3461399
2014,48,48423,11,7.5955534
2014,48,48425,11,6.636415
2014,48,48427,11,7.7656398
2014,48,48429,11,5.7781
2014,48,48431,11,6.2258101
2014,48,48433,11,6.1213665
2014,48,48435,11,6.3212466
2014,48,48437,11,6.7500434
2014,48,48439,11,7.1468482
2014,48,48441,11,6.4393544
2014,48,48443,11,6.3604136
2014,48,48445,11,6.5481477
2014,48,48447,11,5.7902598
2014,48,48449,11,7.522656
2014,48,48451,11,6.6601267
2014,48,48453,11,8.7815266
2014,48,48455,11,7.6442719
2014,48,48457,11,7.5941687
2014,48,48459,11,7.5417881
2014,48,48461,11,6.4715948
2014,48,48463,11,7.0692582
2014,48,48465,11,7.0486803
2014,48,48467,11,7.368504
2014,48,48469,11,8.4937992
2014,48,48471,11,7.8034272
2014,48,48473,11,8.9490232
2014,48,48475,11,6.1565132
2014,48,48477,11,8.3953285
2014,48,48479,11,7.89186
2014,48,48481,11,8.5423126
2014,48,48483,11,6.1066632
2014,48,48485,11,5.9180489
2014,48,48487,11,5.8357468
2014,48,48489,11,7.8902745
2014,48,48491,11,8.4284678
2014,48,48493,11,8.5235996
2014,48,48495,11,6.0064788
2014,48,48497,11,6.2147608
2014,48,48499,11,7.3328733
2014,48,48501,11,6.3395534
2014,48,48503,11,5.6708083
2014,48,48505,11,7.4579477
2014,48,48507,11,7.2681069
2014,49,49001,11,4.1241899
2014,49,49003,11,6.3032289
2014,49,49005,11,5.8804364
2014,49,49007,11,5.0403447
2014,49,49009,11,3.3293233
2014,49,49011,11,7.8663673
2014,49,49013,11,5.0488577
2014,49,49015,11,4.6470532
2014,49,49017,11,3.8427334
2014,49,49019,11,4.9974432
2014,49,49021,11,4.2258568
2014,49,49023,11,5.0297618
2014,49,49025,11,3.9995267
2014,49,49027,11,4.73704
2014,49,49029,11,6.0204916
2014,49,49031,11,3.9130001
2014,49,49033,11,4.3183732
2014,49,49035,11,7.6757951
2014,49,49037,11,4.7603731
2014,49,49039,11,4.6134839
2014,49,49041,11,4.3428121
2014,49,49043,11,5.1738615
2014,49,49045,11,5.5966444
2014,49,49047,11,5.0771112
2014,49,49049,11,6.7495532
2014,49,49051,11,5.1746159
2014,49,49053,11,5.0060663
2014,49,49055,11,4.3174067
2014,49,49057,11,7.853159
2014,50,50001,11,6.4794865
2014,50,50003,11,8.0858154
2014,50,50005,11,5.8910298
2014,50,50007,11,5.2583265
2014,50,50009,11,5.9853988
2014,50,50011,11,5.4023094
2014,50,50013,11,5.5773602
2014,50,50015,11,4.8987994
2014,50,50017,11,6.7515655
2014,50,50019,11,5.771831
2014,50,50021,11,8.4810438
2014,50,50023,11,5.8373265
2014,50,50025,11,8.4677839
2014,50,50027,11,8.1839733
2014,51,51001,11,8.1406841
2014,51,51003,11,8.3312168
2014,51,51005,11,8.149518
2014,51,51007,11,8.4634314
2014,51,51009,11,9.1061115
2014,51,51011,11,9.0956182
2014,51,51013,11,9.5471497
2014,51,51015,11,8.168644
2014,51,51017,11,7.6774836
2014,51,51019,11,9.2477942
2014,51,51021,11,8.2584286
2014,51,51023,11,8.774292
2014,51,51025,11,9.052865
2014,51,51027,11,8.6510925
2014,51,51029,11,8.403471
2014,51,51031,11,9.6104126
2014,51,51033,11,8.3742113
2014,51,51035,11,8.8667326
2014,51,51036,11,8.6364365
2014,51,51037,11,9.2125187
2014,51,51041,11,8.9461937
2014,51,51043,11,8.7159605
2014,51,51045,11,8.1444397
2014,51,51047,11,8.1482677
2014,51,51049,11,8.4365034
2014,51,51051,11,8.8613253
2014,51,51053,11,8.8367863
2014,51,51057,11,8.114666
2014,51,51059,11,9.2190914
2014,51,51061,11,8.3455191
2014,51,51063,11,8.5483036
2014,51,51065,11,8.3459063
2014,51,51067,11,9.2177477
2014,51,51069,11,8.8121176
2014,51,51071,11,8.3337927
2014,51,51073,11,8.3025265
2014,51,51075,11,8.4563332
2014,51,51077,11,8.3058386
2014,51,51079,11,8.1129246
2014,51,51081,11,9.2059278
2014,51,51083,11,9.8981943
2014,51,51085,11,8.6256256
2014,51,51087,11,8.8246164
2014,51,51089,11,9.7705669
2014,51,51091,11,7.2553968
2014,51,51093,11,8.7589626
2014,51,51095,11,8.4824305
2014,51,51097,11,8.141037
2014,51,51099,11,8.3427429
2014,51,51101,11,8.2583952
2014,51,51103,11,8.0604362
2014,51,51105,11,9.4021387
2014,51,51107,11,9.1298056
2014,51,51109,11,8.2825766
2014,51,51111,11,8.9192524
2014,51,51113,11,7.9744883
2014,51,51115,11,8.0287619
2014,51,51117,11,9.4611568
2014,51,51119,11,8.0661764
2014,51,51121,11,8.655818
2014,51,51125,11,8.1368103
2014,51,51127,11,8.4090652
2014,51,51131,11,7.7316356
2014,51,51133,11,8.0882273
2014,51,51135,11,8.5813341
2014,51,51137,11,8.2726955
2014,51,51139,11,8.0442715
2014,51,51141,11,9.131815
2014,51,51143,11,10.117984
2014,51,51145,11,8.5416899
2014,51,51147,11,8.6725836
2014,51,51149,11,9.0126991
2014,51,51153,11,8.6983261
2014,51,51155,11,8.6224537
2014,51,51157,11,7.8196769
2014,51,51159,11,8.1285982
2014,51,51161,11,8.9048214
2014,51,51163,11,8.2352171
2014,51,51165,11,8.4440794
2014,51,51167,11,8.8238535
2014,51,51169,11,9.6932402
2014,51,51171,11,8.2783108
2014,51,51173,11,8.1956854
2014,51,51175,11,8.9854746
2014,51,51177,11,8.4128866
2014,51,51179,11,8.4958715
2014,51,51181,11,8.5290403
2014,51,51183,11,8.8071518
2014,51,51185,11,8.269825
2014,51,51187,11,8.2355108
2014,51,51191,11,8.7920132
2014,51,51193,11,8.2192392
2014,51,51195,11,8.9030571
2014,51,51197,11,8.3644514
2014,51,51199,11,8.61726
2014,51,51510,11,9.293582
2014,51,51515,11,9.1615734
2014,51,51520,11,9.3911695
2014,51,51530,11,8.3878632
2014,51,51540,11,8.4195948
2014,51,51550,11,8.7587337
2014,51,51570,11,9.1218433
2014,51,51580,11,8.2285738
2014,51,51590,11,10.452781
2014,51,51595,11,9.2974968
2014,51,51600,11,9.2430582
2014,51,51610,11,9.484477
2014,51,51620,11,8.9331484
2014,51,51630,11,8.5264959
2014,51,51640,11,8.6861219
2014,51,51650,11,8.6945305
2014,51,51660,11,8.6890621
2014,51,51670,11,9.0899639
2014,51,51678,11,8.317873
2014,51,51680,11,9.5016384
2014,51,51683,11,8.7985144
2014,51,51685,11,8.8713284
2014,51,51690,11,9.9261484
2014,51,51700,11,8.7694435
2014,51,51710,11,8.7512865
2014,51,51720,11,8.9296999
2014,51,51730,11,9.082016
2014,51,51735,11,8.5552874
2014,51,51740,11,8.8571959
2014,51,51750,11,8.7316437
2014,51,51760,11,8.9148273
2014,51,51770,11,9.0086708
2014,51,51775,11,8.8413429
2014,51,51790,11,8.2444248
2014,51,51800,11,8.795188
2014,51,51810,11,8.4362535
2014,51,51820,11,8.3784409
2014,51,51830,11,8.5241976
2014,51,51840,11,8.9478426
2014,53,53001,11,12.670262
2014,53,53003,11,9.8624687
2014,53,53005,11,12.264219
2014,53,53007,11,8.9079332
2014,53,53009,11,5.8577442
2014,53,53011,11,10.694669
2014,53,53013,11,8.4530544
2014,53,53015,11,8.653965
2014,53,53017,11,10.134767
2014,53,53019,11,7.7712321
2014,53,53021,11,12.707515
2014,53,53023,11,9.0285997
2014,53,53025,11,12.466539
2014,53,53027,11,7.3892345
2014,53,53029,11,9.340414
2014,53,53031,11,6.9271712
2014,53,53033,11,10.105859
2014,53,53035,11,8.307888
2014,53,53037,11,8.9380655
2014,53,53039,11,9.1273794
2014,53,53041,11,8.5739164
2014,53,53043,11,11.37865
2014,53,53045,11,7.6482224
2014,53,53047,11,7.8023195
2014,53,53049,11,7.6746769
2014,53,53051,11,11.632355
2014,53,53053,11,10.663392
2014,53,53055,11,8.4715691
2014,53,53057,11,8.3910189
2014,53,53059,11,8.27773
2014,53,53061,11,10.414256
2014,53,53063,11,14.026527
2014,53,53065,11,10.082329
2014,53,53067,11,10.307273
2014,53,53069,11,8.2424898
2014,53,53071,11,9.8631334
2014,53,53073,11,9.4492073
2014,53,53075,11,11.591021
2014,53,53077,11,11.754148
2014,54,54001,11,8.0975456
2014,54,54003,11,9.4518909
2014,54,54005,11,8.6091938
2014,54,54007,11,8.0434351
2014,54,54009,11,10.103512
2014,54,54011,11,9.3960485
2014,54,54013,11,8.7430696
2014,54,54015,11,8.3072987
2014,54,54017,11,9.0062132
2014,54,54019,11,8.3699932
2014,54,54021,11,8.6236315
2014,54,54023,11,7.826601
2014,54,54025,11,7.7713065
2014,54,54027,11,8.54846
2014,54,54029,11,9.8323336
2014,54,54031,11,8.081542
2014,54,54033,11,8.8439322
2014,54,54035,11,9.1976347
2014,54,54037,11,9.2370129
2014,54,54039,11,9.1897335
2014,54,54041,11,8.3752422
2014,54,54043,11,9.0480118
2014,54,54045,11,8.6580896
2014,54,54047,11,8.2876987
2014,54,54049,11,9.0490665
2014,54,54051,11,9.6059504
2014,54,54053,11,9.3552694
2014,54,54055,11,8.2355776
2014,54,54057,11,8.7278709
2014,54,54059,11,8.7655592
2014,54,54061,11,8.9233732
2014,54,54063,11,8.0303736
2014,54,54065,11,9.1842136
2014,54,54067,11,7.7702589
2014,54,54069,11,9.8039188
2014,54,54071,11,7.4010143
2014,54,54073,11,9.4308529
2014,54,54075,11,7.281374
2014,54,54077,11,8.4372749
2014,54,54079,11,9.2848644
2014,54,54081,11,8.3751373
2014,54,54083,11,7.4699135
2014,54,54085,11,9.1001282
2014,54,54087,11,8.8661585
2014,54,54089,11,8.1285124
2014,54,54091,11,8.6344681
2014,54,54093,11,7.7069921
2014,54,54095,11,9.4217434
2014,54,54097,11,7.9865646
2014,54,54099,11,9.1904202
2014,54,54101,11,7.3567166
2014,54,54103,11,9.3550444
2014,54,54105,11,9.0348635
2014,54,54107,11,9.5752869
2014,54,54109,11,8.2999296
2014,55,55001,11,8.7429457
2014,55,55003,11,6.5861397
2014,55,55005,11,7.3972278
2014,55,55007,11,6.5079112
2014,55,55009,11,9.5194893
2014,55,55011,11,8.5217762
2014,55,55013,11,7.0411024
2014,55,55015,11,9.699831
2014,55,55017,11,7.9934235
2014,55,55019,11,7.9597926
2014,55,55021,11,9.602006
2014,55,55023,11,8.8800564
2014,55,55025,11,10.064151
2014,55,55027,11,10.198463
2014,55,55029,11,7.579752
2014,55,55031,11,6.9933267
2014,55,55033,11,8.096734
2014,55,55035,11,8.3281651
2014,55,55037,11,6.8871365
2014,55,55039,11,9.8277006
2014,55,55041,11,7.0360241
2014,55,55043,11,9.0976219
2014,55,55045,11,9.885684
2014,55,55047,11,9.3533535
2014,55,55049,11,9.0633755
2014,55,55051,11,6.6651788
2014,55,55053,11,8.3451452
2014,55,55055,11,10.733
2014,55,55057,11,8.7645378
2014,55,55059,11,11.06372
2014,55,55061,11,8.6911545
2014,55,55063,11,8.9835501
2014,55,55065,11,9.3988256
2014,55,55067,11,7.4889708
2014,55,55069,11,7.3202338
2014,55,55071,11,9.2778797
2014,55,55073,11,8.0869293
2014,55,55075,11,7.5509233
2014,55,55077,11,9.0777435
2014,55,55078,11,8.0953932
2014,55,55079,11,11.435791
2014,55,55081,11,8.6829386
2014,55,55083,11,8.1419678
2014,55,55085,11,6.9101162
2014,55,55087,11,9.7024469
2014,55,55089,11,10.699253
2014,55,55091,11,8.399292
2014,55,55093,11,8.3648014
2014,55,55095,11,7.585228
2014,55,55097,11,8.5007019
2014,55,55099,11,6.9001446
2014,55,55101,11,11.093552
2014,55,55103,11,8.8975382
2014,55,55105,11,10.592499
2014,55,55107,11,7.255404
2014,55,55109,11,8.1333818
2014,55,55111,11,9.086195
2014,55,55113,11,6.8505173
2014,55,55115,11,8.4131699
2014,55,55117,11,9.7435446
2014,55,55119,11,7.4901209
2014,55,55121,11,8.5690289
2014,55,55123,11,8.8644638
2014,55,55125,11,6.6229806
2014,55,55127,11,10.989622
2014,55,55129,11,6.905448
2014,55,55131,11,10.748869
2014,55,55133,11,11.477692
2014,55,55135,11,8.6576214
2014,55,55137,11,8.85602
2014,55,55139,11,9.5931158
2014,55,55141,11,8.3224993
2014,56,56001,11,2.9760804
2014,56,56003,11,5.1273355
2014,56,56005,11,4.3160915
2014,56,56007,11,2.2289603
2014,56,56009,11,2.3863771
2014,56,56011,11,4.6019483
2014,56,56013,11,2.7262871
2014,56,56015,11,3.4744623
2014,56,56017,11,2.9678299
2014,56,56019,11,3.2062111
2014,56,56021,11,4.1650991
2014,56,56023,11,3.8564832
2014,56,56025,11,2.454613
2014,56,56027,11,2.5058877
2014,56,56029,11,5.0247245
2014,56,56031,11,2.7588086
2014,56,56033,11,4.672471
2014,56,56035,11,3.2652154
2014,56,56037,11,3.6105177
2014,56,56039,11,3.9886818
2014,56,56041,11,4.3342891
2014,56,56043,11,3.5863633
2014,56,56045,11,3.3416669
2014,1,1001,12,11.410184
2014,1,1003,12,9.6915188
2014,1,1005,12,10.81679
2014,1,1007,12,10.676591
2014,1,1009,12,11.03554
2014,1,1011,12,10.762761
2014,1,1013,12,10.585462
2014,1,1015,12,11.052066
2014,1,1017,12,9.9985304
2014,1,1019,12,10.984155
2014,1,1021,12,10.838084
2014,1,1023,12,9.7009773
2014,1,1025,12,9.8083582
2014,1,1027,12,10.22687
2014,1,1029,12,10.41503
2014,1,1031,12,11.059712
